,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPAC11H11.01,sst6,1239.9316278425,0.15071599381577,0.0536324562849207,2.81016392415622,0.00495162729141502,0.011463281436511
SPAC11H11.02c,mug162,888.224880296938,-0.202242491651069,0.0752541889165768,-2.68745826063271,0.00719980999653166,0.0161998944296849
SPAC11H11.03c,NA,1043.85844910787,-0.508571500715166,0.0544251828844631,-9.34441509906895,9.23987485281227e-21,7.76470445212948e-20
SPAC11H11.04,mam2,199.339817710234,0.347360276173509,0.110229957668762,3.15123296352264,0.00162582755335643,0.00408160259852801
SPAC11H11.05c,fta6,298.990111693408,0.051264010233996,0.0872126245773252,0.587804924831082,0.556663238030423,0.67289550633446
SPAC11H11.06,arp2,12771.4057649373,0.253501105807108,0.0333984714972113,7.59020082186318,3.19410061029616e-14,1.93370223780246e-13
SPAC1250.01,snf21,5553.01216753513,-0.104647756803274,0.0405190501076601,-2.58268040650565,0.00980360914484602,0.021478474928973
SPAC1250.02,mug95,60.8124920868308,1.71984529203952,0.231638492960466,7.42469556790394,1.13039606934147e-13,6.66060072707992e-13
SPAC1250.03,ubc14,1372.21771146978,0.0790020246323492,0.0560575830434035,1.40930129954373,0.158746094728727,0.249503482219813
SPAC1250.04c,atl1,407.602699626904,-0.629868773230721,0.0840182937737926,-7.49680509969119,6.53920988358358e-14,3.89504073558151e-13
SPAC1250.05,rpl3002,4387.95486855785,-0.623534016972424,0.0636346206120671,-9.79866008432181,1.14088964364842e-22,1.05532292037479e-21
SPAC1250.07,sfc7,0,NA,NA,NA,NA,NA
SPAC1296.01c,NA,4832.08221841051,0.0190892073761996,0.0413208715677106,0.461974945153784,0.644099287861204,0.750818751279393
SPAC1296.02,cox4,3928.0517928241,-0.618024258805849,0.053452685871576,-11.5620805340015,6.41357669990803e-31,8.35225619925911e-30
SPAC1296.03c,sxa2,1091.68813867102,-0.0316426351620862,0.055899353823157,-0.566064417527808,0.571349990836425,0.687018054360756
SPAC1296.04,mug65,1551.44643799909,0.163334454180828,0.0495764526598713,3.29459744329461,0.000985627652533754,0.00255390234168375
SPAC1296.05c,lcp1,1617.33224327439,-0.0585140562469467,0.0390788523436222,-1.49733302637524,0.134306625423061,0.217785169866216
SPAC1296.06,tah18,2133.66698776868,-0.111862974448366,0.0452351754677767,-2.47292009573505,0.0134014102808399,0.0285939181365275
SPAC12B10.01c,NA,5820.76793061689,0.167845036506769,0.0602452387403205,2.78602990072367,0.00533579496050938,0.0122983328331272
SPAC12B10.02c,pho86,3721.6421477152,-0.110249768260737,0.0412393955175764,-2.67340893039396,0.0075084659956393,0.0168371661720396
SPAC12B10.03,bun62,1803.69518318657,-0.148904590204363,0.0557029623150016,-2.67318979127724,0.00751337293641486,0.0168451669114416
SPAC12B10.04,pby1,2226.93979127907,-0.598677497414832,0.0445247306286381,-13.4459543934841,3.25182937193228e-41,5.95458711774498e-40
